cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,logistic_regression,20260707,417,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,logistic_regression,20260707,417,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,logistic_regression,20260707,417,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,random_forest,20260707,417,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,random_forest,20260707,417,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,random_forest,20260707,417,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,random_forest,20260707,417,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,random_forest,20260707,417,4,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,hist_gradient_boosting,20260707,417,0,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,hist_gradient_boosting,20260707,417,1,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,hist_gradient_boosting,20260707,417,2,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,hist_gradient_boosting,20260707,417,3,0,0,
fnirs_bikom_1back_native,fnirs,bikom,1back,signal_qc_demographics,hist_gradient_boosting,20260707,417,4,0,0,
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,4,0,0,0,
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,4,1,0,0,
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,4,2,0,0,
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,4,3,0,0,
face_self_intro_native,face,,self_intro,demographics,logistic_regression,20260707,4,4,0,0,
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,0,0,0,
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,1,0,0,
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,2,0,0,
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,3,0,0,
face_self_intro_native,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,4,0,0,
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,20,0,0,0,
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,20,1,0,0,
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,20,2,0,0,
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,20,3,0,0,
face_self_intro_native,face,,self_intro,qc,logistic_regression,20260707,20,4,0,0,
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,20,0,0,0,
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,20,1,0,0,
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,20,2,0,0,
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,20,3,0,0,
face_self_intro_native,face,,self_intro,qc,hist_gradient_boosting,20260707,20,4,0,0,
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,6,0,0,0,
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,6,1,0,0,
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,6,2,0,0,
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,6,3,0,0,
face_self_intro_native,face,,self_intro,metadata,logistic_regression,20260707,6,4,0,0,
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,6,0,0,0,
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,6,1,0,0,
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,6,2,0,0,
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,6,3,0,0,
face_self_intro_native,face,,self_intro,metadata,hist_gradient_boosting,20260707,6,4,0,0,
face_self_intro_native,face,,self_intro,full_frame,logistic_regression,20260707,1024,0,1,64,0.6325126240386725
face_self_intro_native,face,,self_intro,full_frame,logistic_regression,20260707,1024,1,1,64,0.6310397438834305
face_self_intro_native,face,,self_intro,full_frame,logistic_regression,20260707,1024,2,1,64,0.6312567057283915
face_self_intro_native,face,,self_intro,full_frame,logistic_regression,20260707,1024,3,1,64,0.6319786160059582
face_self_intro_native,face,,self_intro,full_frame,logistic_regression,20260707,1024,4,1,64,0.6323328628924374
face_self_intro_native,face,,self_intro,full_frame,hist_gradient_boosting,20260707,1024,0,1,64,0.6325126240386725
face_self_intro_native,face,,self_intro,full_frame,hist_gradient_boosting,20260707,1024,1,1,64,0.6310397438834305
face_self_intro_native,face,,self_intro,full_frame,hist_gradient_boosting,20260707,1024,2,1,64,0.6312567057283915
face_self_intro_native,face,,self_intro,full_frame,hist_gradient_boosting,20260707,1024,3,1,64,0.6319786160059582
face_self_intro_native,face,,self_intro,full_frame,hist_gradient_boosting,20260707,1024,4,1,64,0.6323328628924374
face_self_intro_native,face,,self_intro,face_crop,logistic_regression,20260707,1024,0,1,64,0.642797758810366
face_self_intro_native,face,,self_intro,face_crop,logistic_regression,20260707,1024,1,1,64,0.6427792741739373
face_self_intro_native,face,,self_intro,face_crop,logistic_regression,20260707,1024,2,1,64,0.642140561914988
face_self_intro_native,face,,self_intro,face_crop,logistic_regression,20260707,1024,3,1,64,0.6432224675560647
face_self_intro_native,face,,self_intro,face_crop,logistic_regression,20260707,1024,4,1,64,0.6428416202222664
face_self_intro_native,face,,self_intro,face_crop,hist_gradient_boosting,20260707,1024,0,1,64,0.642797758810366
face_self_intro_native,face,,self_intro,face_crop,hist_gradient_boosting,20260707,1024,1,1,64,0.6427792741739373
face_self_intro_native,face,,self_intro,face_crop,hist_gradient_boosting,20260707,1024,2,1,64,0.642140561914988
face_self_intro_native,face,,self_intro,face_crop,hist_gradient_boosting,20260707,1024,3,1,64,0.6432224675560647
face_self_intro_native,face,,self_intro,face_crop,hist_gradient_boosting,20260707,1024,4,1,64,0.6428416202222664
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,1024,0,1,64,0.6318759625703187
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,1024,1,1,64,0.6307532080775865
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,1024,2,1,64,0.6325287089090568
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,1024,3,1,64,0.6309659758454882
face_self_intro_native,face,,self_intro,background,logistic_regression,20260707,1024,4,1,64,0.6316406384272812
face_self_intro_native,face,,self_intro,background,hist_gradient_boosting,20260707,1024,0,1,64,0.6318759625703187
face_self_intro_native,face,,self_intro,background,hist_gradient_boosting,20260707,1024,1,1,64,0.6307532080775865
face_self_intro_native,face,,self_intro,background,hist_gradient_boosting,20260707,1024,2,1,64,0.6325287089090568
face_self_intro_native,face,,self_intro,background,hist_gradient_boosting,20260707,1024,3,1,64,0.6309659758454882
face_self_intro_native,face,,self_intro,background,hist_gradient_boosting,20260707,1024,4,1,64,0.6316406384272812
face_self_intro_native,face,,self_intro,face_qc,logistic_regression,20260707,1044,0,1,64,0.6383326392521689
face_self_intro_native,face,,self_intro,face_qc,logistic_regression,20260707,1044,1,1,64,0.6382591991772428
face_self_intro_native,face,,self_intro,face_qc,logistic_regression,20260707,1044,2,1,64,0.6382955391002778
face_self_intro_native,face,,self_intro,face_qc,logistic_regression,20260707,1044,3,1,64,0.6388177298026633
face_self_intro_native,face,,self_intro,face_qc,logistic_regression,20260707,1044,4,1,64,0.6384236754688489
face_self_intro_native,face,,self_intro,face_qc,hist_gradient_boosting,20260707,1044,0,1,64,0.6383326392521689
face_self_intro_native,face,,self_intro,face_qc,hist_gradient_boosting,20260707,1044,1,1,64,0.6382591991772428
face_self_intro_native,face,,self_intro,face_qc,hist_gradient_boosting,20260707,1044,2,1,64,0.6382955391002778
face_self_intro_native,face,,self_intro,face_qc,hist_gradient_boosting,20260707,1044,3,1,64,0.6388177298026633
face_self_intro_native,face,,self_intro,face_qc,hist_gradient_boosting,20260707,1044,4,1,64,0.6384236754688489
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,1028,0,1,64,0.6419442661401291
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,1028,1,1,64,0.6419676938949372
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,1028,2,1,64,0.6413272282378523
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,1028,3,1,64,0.6424117537125501
face_self_intro_native,face,,self_intro,face_demographics,logistic_regression,20260707,1028,4,1,64,0.6420144461010873
face_self_intro_native,face,,self_intro,face_demographics,hist_gradient_boosting,20260707,1028,0,1,64,0.6419442661401291
face_self_intro_native,face,,self_intro,face_demographics,hist_gradient_boosting,20260707,1028,1,1,64,0.6419676938949372
face_self_intro_native,face,,self_intro,face_demographics,hist_gradient_boosting,20260707,1028,2,1,64,0.6413272282378523
face_self_intro_native,face,,self_intro,face_demographics,hist_gradient_boosting,20260707,1028,3,1,64,0.6424117537125501
face_self_intro_native,face,,self_intro,face_demographics,hist_gradient_boosting,20260707,1028,4,1,64,0.6420144461010873
face_self_intro_native,face,,self_intro,face_qc_demographics,logistic_regression,20260707,1048,0,1,64,0.6375168102985376
face_self_intro_native,face,,self_intro,face_qc_demographics,logistic_regression,20260707,1048,1,1,64,0.6374609027154312
face_self_intro_native,face,,self_intro,face_qc_demographics,logistic_regression,20260707,1048,2,1,64,0.6374761989269898
face_self_intro_native,face,,self_intro,face_qc_demographics,logistic_regression,20260707,1048,3,1,64,0.6380172781198848
face_self_intro_native,face,,self_intro,face_qc_demographics,logistic_regression,20260707,1048,4,1,64,0.6375946446010077
face_self_intro_native,face,,self_intro,face_qc_demographics,hist_gradient_boosting,20260707,1048,0,1,64,0.6375168102985376
face_self_intro_native,face,,self_intro,face_qc_demographics,hist_gradient_boosting,20260707,1048,1,1,64,0.6374609027154312
face_self_intro_native,face,,self_intro,face_qc_demographics,hist_gradient_boosting,20260707,1048,2,1,64,0.6374761989269898
face_self_intro_native,face,,self_intro,face_qc_demographics,hist_gradient_boosting,20260707,1048,3,1,64,0.6380172781198848
face_self_intro_native,face,,self_intro,face_qc_demographics,hist_gradient_boosting,20260707,1048,4,1,64,0.6375946446010077
face_task_native,face,,task,demographics,logistic_regression,20260707,4,0,0,0,
face_task_native,face,,task,demographics,logistic_regression,20260707,4,1,0,0,
face_task_native,face,,task,demographics,logistic_regression,20260707,4,2,0,0,
face_task_native,face,,task,demographics,logistic_regression,20260707,4,3,0,0,
face_task_native,face,,task,demographics,logistic_regression,20260707,4,4,0,0,
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,4,0,0,0,
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,4,1,0,0,
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,4,2,0,0,
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,4,3,0,0,
face_task_native,face,,task,demographics,hist_gradient_boosting,20260707,4,4,0,0,
face_task_native,face,,task,qc,logistic_regression,20260707,20,0,0,0,
face_task_native,face,,task,qc,logistic_regression,20260707,20,1,0,0,
face_task_native,face,,task,qc,logistic_regression,20260707,20,2,0,0,
face_task_native,face,,task,qc,logistic_regression,20260707,20,3,0,0,
face_task_native,face,,task,qc,logistic_regression,20260707,20,4,0,0,
face_task_native,face,,task,qc,hist_gradient_boosting,20260707,20,0,0,0,
face_task_native,face,,task,qc,hist_gradient_boosting,20260707,20,1,0,0,
face_task_native,face,,task,qc,hist_gradient_boosting,20260707,20,2,0,0,
face_task_native,face,,task,qc,hist_gradient_boosting,20260707,20,3,0,0,
face_task_native,face,,task,qc,hist_gradient_boosting,20260707,20,4,0,0,
face_task_native,face,,task,metadata,logistic_regression,20260707,6,0,0,0,
face_task_native,face,,task,metadata,logistic_regression,20260707,6,1,0,0,
face_task_native,face,,task,metadata,logistic_regression,20260707,6,2,0,0,
face_task_native,face,,task,metadata,logistic_regression,20260707,6,3,0,0,
face_task_native,face,,task,metadata,logistic_regression,20260707,6,4,0,0,
face_task_native,face,,task,metadata,hist_gradient_boosting,20260707,6,0,0,0,
face_task_native,face,,task,metadata,hist_gradient_boosting,20260707,6,1,0,0,
face_task_native,face,,task,metadata,hist_gradient_boosting,20260707,6,2,0,0,
face_task_native,face,,task,metadata,hist_gradient_boosting,20260707,6,3,0,0,
face_task_native,face,,task,metadata,hist_gradient_boosting,20260707,6,4,0,0,
face_task_native,face,,task,full_frame,logistic_regression,20260707,1024,0,1,64,0.6307964188791132
face_task_native,face,,task,full_frame,logistic_regression,20260707,1024,1,1,64,0.629143142184196
face_task_native,face,,task,full_frame,logistic_regression,20260707,1024,2,1,64,0.6309916753941618
face_task_native,face,,task,full_frame,logistic_regression,20260707,1024,3,1,64,0.6294803026288721
face_task_native,face,,task,full_frame,logistic_regression,20260707,1024,4,1,64,0.629505185583018
face_task_native,face,,task,full_frame,hist_gradient_boosting,20260707,1024,0,1,64,0.6307964188791132
face_task_native,face,,task,full_frame,hist_gradient_boosting,20260707,1024,1,1,64,0.629143142184196
face_task_native,face,,task,full_frame,hist_gradient_boosting,20260707,1024,2,1,64,0.6309916753941618
face_task_native,face,,task,full_frame,hist_gradient_boosting,20260707,1024,3,1,64,0.6294803026288721
face_task_native,face,,task,full_frame,hist_gradient_boosting,20260707,1024,4,1,64,0.629505185583018
face_task_native,face,,task,face_crop,logistic_regression,20260707,1024,0,1,64,0.6401617704555621
face_task_native,face,,task,face_crop,logistic_regression,20260707,1024,1,1,64,0.6389585602767354
face_task_native,face,,task,face_crop,logistic_regression,20260707,1024,2,1,64,0.6402157805250978
face_task_native,face,,task,face_crop,logistic_regression,20260707,1024,3,1,64,0.6384359784441211
face_task_native,face,,task,face_crop,logistic_regression,20260707,1024,4,1,64,0.6383596432759182
face_task_native,face,,task,face_crop,hist_gradient_boosting,20260707,1024,0,1,64,0.6401617704555621
face_task_native,face,,task,face_crop,hist_gradient_boosting,20260707,1024,1,1,64,0.6389585602767354
face_task_native,face,,task,face_crop,hist_gradient_boosting,20260707,1024,2,1,64,0.6402157805250978
face_task_native,face,,task,face_crop,hist_gradient_boosting,20260707,1024,3,1,64,0.6384359784441211
face_task_native,face,,task,face_crop,hist_gradient_boosting,20260707,1024,4,1,64,0.6383596432759182
face_task_native,face,,task,background,logistic_regression,20260707,1024,0,1,64,0.629839162044967
face_task_native,face,,task,background,logistic_regression,20260707,1024,1,1,64,0.6284998746217467
face_task_native,face,,task,background,logistic_regression,20260707,1024,2,1,64,0.629542632900228
face_task_native,face,,task,background,logistic_regression,20260707,1024,3,1,64,0.6299766687703305
face_task_native,face,,task,background,logistic_regression,20260707,1024,4,1,64,0.6291281616724869
face_task_native,face,,task,background,hist_gradient_boosting,20260707,1024,0,1,64,0.629839162044967
face_task_native,face,,task,background,hist_gradient_boosting,20260707,1024,1,1,64,0.6284998746217467
face_task_native,face,,task,background,hist_gradient_boosting,20260707,1024,2,1,64,0.629542632900228
face_task_native,face,,task,background,hist_gradient_boosting,20260707,1024,3,1,64,0.6299766687703305
face_task_native,face,,task,background,hist_gradient_boosting,20260707,1024,4,1,64,0.6291281616724869
face_task_native,face,,task,face_qc,logistic_regression,20260707,1044,0,1,64,0.6364033343924875
face_task_native,face,,task,face_qc,logistic_regression,20260707,1044,1,1,64,0.635232829929788
face_task_native,face,,task,face_qc,logistic_regression,20260707,1044,2,1,64,0.6365874159276746
face_task_native,face,,task,face_qc,logistic_regression,20260707,1044,3,1,64,0.6347753569859653
face_task_native,face,,task,face_qc,logistic_regression,20260707,1044,4,1,64,0.6345537282980709
face_task_native,face,,task,face_qc,hist_gradient_boosting,20260707,1044,0,1,64,0.6364033343924875
face_task_native,face,,task,face_qc,hist_gradient_boosting,20260707,1044,1,1,64,0.635232829929788
face_task_native,face,,task,face_qc,hist_gradient_boosting,20260707,1044,2,1,64,0.6365874159276746
face_task_native,face,,task,face_qc,hist_gradient_boosting,20260707,1044,3,1,64,0.6347753569859653
face_task_native,face,,task,face_qc,hist_gradient_boosting,20260707,1044,4,1,64,0.6345537282980709
face_task_native,face,,task,face_demographics,logistic_regression,20260707,1028,0,1,64,0.6393355911931506
face_task_native,face,,task,face_demographics,logistic_regression,20260707,1028,1,1,64,0.6381545900674486
face_task_native,face,,task,face_demographics,logistic_regression,20260707,1028,2,1,64,0.6393876560258608
face_task_native,face,,task,face_demographics,logistic_regression,20260707,1028,3,1,64,0.6376492053097178
face_task_native,face,,task,face_demographics,logistic_regression,20260707,1028,4,1,64,0.6375685402362782
face_task_native,face,,task,face_demographics,hist_gradient_boosting,20260707,1028,0,1,64,0.6393355911931506
face_task_native,face,,task,face_demographics,hist_gradient_boosting,20260707,1028,1,1,64,0.6381545900674486
face_task_native,face,,task,face_demographics,hist_gradient_boosting,20260707,1028,2,1,64,0.6393876560258608
face_task_native,face,,task,face_demographics,hist_gradient_boosting,20260707,1028,3,1,64,0.6376492053097178
face_task_native,face,,task,face_demographics,hist_gradient_boosting,20260707,1028,4,1,64,0.6375685402362782
face_task_native,face,,task,face_qc_demographics,logistic_regression,20260707,1048,0,1,64,0.6356243364575278
face_task_native,face,,task,face_qc_demographics,logistic_regression,20260707,1048,1,1,64,0.6344460761528217
face_task_native,face,,task,face_qc_demographics,logistic_regression,20260707,1048,2,1,64,0.6358106099314569
face_task_native,face,,task,face_qc_demographics,logistic_regression,20260707,1048,3,1,64,0.6340061278874725
face_task_native,face,,task,face_qc_demographics,logistic_regression,20260707,1048,4,1,64,0.6337874081643151
face_task_native,face,,task,face_qc_demographics,hist_gradient_boosting,20260707,1048,0,1,64,0.6356243364575278
face_task_native,face,,task,face_qc_demographics,hist_gradient_boosting,20260707,1048,1,1,64,0.6344460761528217
face_task_native,face,,task,face_qc_demographics,hist_gradient_boosting,20260707,1048,2,1,64,0.6358106099314569
face_task_native,face,,task,face_qc_demographics,hist_gradient_boosting,20260707,1048,3,1,64,0.6340061278874725
face_task_native,face,,task,face_qc_demographics,hist_gradient_boosting,20260707,1048,4,1,64,0.6337874081643151
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,4,0,0,0,
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,4,1,0,0,
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,4,2,0,0,
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,4,3,0,0,
face_two_video_native,face,,two_video,demographics,logistic_regression,20260707,4,4,0,0,
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,4,0,0,0,
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,4,1,0,0,
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,4,2,0,0,
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,4,3,0,0,
face_two_video_native,face,,two_video,demographics,hist_gradient_boosting,20260707,4,4,0,0,
face_two_video_native,face,,two_video,qc,logistic_regression,20260707,40,0,0,0,
face_two_video_native,face,,two_video,qc,logistic_regression,20260707,40,1,0,0,
face_two_video_native,face,,two_video,qc,logistic_regression,20260707,40,2,0,0,
face_two_video_native,face,,two_video,qc,logistic_regression,20260707,40,3,0,0,
face_two_video_native,face,,two_video,qc,logistic_regression,20260707,40,4,0,0,
face_two_video_native,face,,two_video,qc,hist_gradient_boosting,20260707,40,0,0,0,
face_two_video_native,face,,two_video,qc,hist_gradient_boosting,20260707,40,1,0,0,
face_two_video_native,face,,two_video,qc,hist_gradient_boosting,20260707,40,2,0,0,
face_two_video_native,face,,two_video,qc,hist_gradient_boosting,20260707,40,3,0,0,
face_two_video_native,face,,two_video,qc,hist_gradient_boosting,20260707,40,4,0,0,
face_two_video_native,face,,two_video,metadata,logistic_regression,20260707,12,0,0,0,
face_two_video_native,face,,two_video,metadata,logistic_regression,20260707,12,1,0,0,
face_two_video_native,face,,two_video,metadata,logistic_regression,20260707,12,2,0,0,
face_two_video_native,face,,two_video,metadata,logistic_regression,20260707,12,3,0,0,
face_two_video_native,face,,two_video,metadata,logistic_regression,20260707,12,4,0,0,
face_two_video_native,face,,two_video,metadata,hist_gradient_boosting,20260707,12,0,0,0,
face_two_video_native,face,,two_video,metadata,hist_gradient_boosting,20260707,12,1,0,0,
face_two_video_native,face,,two_video,metadata,hist_gradient_boosting,20260707,12,2,0,0,
face_two_video_native,face,,two_video,metadata,hist_gradient_boosting,20260707,12,3,0,0,
face_two_video_native,face,,two_video,metadata,hist_gradient_boosting,20260707,12,4,0,0,
face_two_video_native,face,,two_video,full_frame,logistic_regression,20260707,2048,0,1,64,0.6048765988685968
face_two_video_native,face,,two_video,full_frame,logistic_regression,20260707,2048,1,1,64,0.6032669463927591
face_two_video_native,face,,two_video,full_frame,logistic_regression,20260707,2048,2,1,64,0.6044919759727159
face_two_video_native,face,,two_video,full_frame,logistic_regression,20260707,2048,3,1,64,0.6039343875396005
face_two_video_native,face,,two_video,full_frame,logistic_regression,20260707,2048,4,1,64,0.6043255550653822
face_two_video_native,face,,two_video,full_frame,hist_gradient_boosting,20260707,2048,0,1,64,0.6048765988685968
face_two_video_native,face,,two_video,full_frame,hist_gradient_boosting,20260707,2048,1,1,64,0.6032669463927591
face_two_video_native,face,,two_video,full_frame,hist_gradient_boosting,20260707,2048,2,1,64,0.6044919759727159
face_two_video_native,face,,two_video,full_frame,hist_gradient_boosting,20260707,2048,3,1,64,0.6039343875396005
face_two_video_native,face,,two_video,full_frame,hist_gradient_boosting,20260707,2048,4,1,64,0.6043255550653822
face_two_video_native,face,,two_video,face_crop,logistic_regression,20260707,2048,0,1,64,0.608331605662102
face_two_video_native,face,,two_video,face_crop,logistic_regression,20260707,2048,1,1,64,0.6072870398094836
face_two_video_native,face,,two_video,face_crop,logistic_regression,20260707,2048,2,1,64,0.6076250303353279
face_two_video_native,face,,two_video,face_crop,logistic_regression,20260707,2048,3,1,64,0.6073855472356187
face_two_video_native,face,,two_video,face_crop,logistic_regression,20260707,2048,4,1,64,0.60705029560905
face_two_video_native,face,,two_video,face_crop,hist_gradient_boosting,20260707,2048,0,1,64,0.608331605662102
face_two_video_native,face,,two_video,face_crop,hist_gradient_boosting,20260707,2048,1,1,64,0.6072870398094836
face_two_video_native,face,,two_video,face_crop,hist_gradient_boosting,20260707,2048,2,1,64,0.6076250303353279
face_two_video_native,face,,two_video,face_crop,hist_gradient_boosting,20260707,2048,3,1,64,0.6073855472356187
face_two_video_native,face,,two_video,face_crop,hist_gradient_boosting,20260707,2048,4,1,64,0.60705029560905
face_two_video_native,face,,two_video,background,logistic_regression,20260707,2048,0,1,64,0.5962334179119994
face_two_video_native,face,,two_video,background,logistic_regression,20260707,2048,1,1,64,0.5950134894429833
face_two_video_native,face,,two_video,background,logistic_regression,20260707,2048,2,1,64,0.5964257318835582
face_two_video_native,face,,two_video,background,logistic_regression,20260707,2048,3,1,64,0.5957543030635903
face_two_video_native,face,,two_video,background,logistic_regression,20260707,2048,4,1,64,0.5956840405419002
face_two_video_native,face,,two_video,background,hist_gradient_boosting,20260707,2048,0,1,64,0.5962334179119994
face_two_video_native,face,,two_video,background,hist_gradient_boosting,20260707,2048,1,1,64,0.5950134894429833
face_two_video_native,face,,two_video,background,hist_gradient_boosting,20260707,2048,2,1,64,0.5964257318835582
face_two_video_native,face,,two_video,background,hist_gradient_boosting,20260707,2048,3,1,64,0.5957543030635903
face_two_video_native,face,,two_video,background,hist_gradient_boosting,20260707,2048,4,1,64,0.5956840405419002
face_two_video_native,face,,two_video,face_qc,logistic_regression,20260707,2088,0,1,64,0.604196203223571
face_two_video_native,face,,two_video,face_qc,logistic_regression,20260707,2088,1,1,64,0.6030615209221354
face_two_video_native,face,,two_video,face_qc,logistic_regression,20260707,2088,2,1,64,0.6036893918864997
face_two_video_native,face,,two_video,face_qc,logistic_regression,20260707,2088,3,1,64,0.6032692246481236
face_two_video_native,face,,two_video,face_qc,logistic_regression,20260707,2088,4,1,64,0.602805695660457
face_two_video_native,face,,two_video,face_qc,hist_gradient_boosting,20260707,2088,0,1,64,0.604196203223571
face_two_video_native,face,,two_video,face_qc,hist_gradient_boosting,20260707,2088,1,1,64,0.6030615209221354
face_two_video_native,face,,two_video,face_qc,hist_gradient_boosting,20260707,2088,2,1,64,0.6036893918864997
face_two_video_native,face,,two_video,face_qc,hist_gradient_boosting,20260707,2088,3,1,64,0.6032692246481236
face_two_video_native,face,,two_video,face_qc,hist_gradient_boosting,20260707,2088,4,1,64,0.602805695660457
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,2052,0,1,64,0.6079730778228947
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,2052,1,1,64,0.6069333060649903
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,2052,2,1,64,0.6072482947124247
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,2052,3,1,64,0.6070331565516569
face_two_video_native,face,,two_video,face_demographics,logistic_regression,20260707,2052,4,1,64,0.6067024790545945
face_two_video_native,face,,two_video,face_demographics,hist_gradient_boosting,20260707,2052,0,1,64,0.6079730778228947
face_two_video_native,face,,two_video,face_demographics,hist_gradient_boosting,20260707,2052,1,1,64,0.6069333060649903
face_two_video_native,face,,two_video,face_demographics,hist_gradient_boosting,20260707,2052,2,1,64,0.6072482947124247
face_two_video_native,face,,two_video,face_demographics,hist_gradient_boosting,20260707,2052,3,1,64,0.6070331565516569
face_two_video_native,face,,two_video,face_demographics,hist_gradient_boosting,20260707,2052,4,1,64,0.6067024790545945
face_two_video_native,face,,two_video,face_qc_demographics,logistic_regression,20260707,2092,0,1,64,0.6038522415702302
face_two_video_native,face,,two_video,face_qc_demographics,logistic_regression,20260707,2092,1,1,64,0.6027245897439859
face_two_video_native,face,,two_video,face_qc_demographics,logistic_regression,20260707,2092,2,1,64,0.6033463743645273
face_two_video_native,face,,two_video,face_qc_demographics,logistic_regression,20260707,2092,3,1,64,0.6029330947597319
face_two_video_native,face,,two_video,face_qc_demographics,logistic_regression,20260707,2092,4,1,64,0.6024559983227641
face_two_video_native,face,,two_video,face_qc_demographics,hist_gradient_boosting,20260707,2092,0,1,64,0.6038522415702302
face_two_video_native,face,,two_video,face_qc_demographics,hist_gradient_boosting,20260707,2092,1,1,64,0.6027245897439859
face_two_video_native,face,,two_video,face_qc_demographics,hist_gradient_boosting,20260707,2092,2,1,64,0.6033463743645273
face_two_video_native,face,,two_video,face_qc_demographics,hist_gradient_boosting,20260707,2092,3,1,64,0.6029330947597319
face_two_video_native,face,,two_video,face_qc_demographics,hist_gradient_boosting,20260707,2092,4,1,64,0.6024559983227641
core3_same_cohort,eeg,,rest,demographics,logistic_regression,20260707,4,0,0,0,
core3_same_cohort,eeg,,rest,demographics,logistic_regression,20260707,4,1,0,0,
core3_same_cohort,eeg,,rest,demographics,logistic_regression,20260707,4,2,0,0,
core3_same_cohort,eeg,,rest,demographics,logistic_regression,20260707,4,3,0,0,
core3_same_cohort,eeg,,rest,demographics,logistic_regression,20260707,4,4,0,0,
core3_same_cohort,eeg,,rest,demographics,random_forest,20260707,4,0,0,0,
core3_same_cohort,eeg,,rest,demographics,random_forest,20260707,4,1,0,0,
core3_same_cohort,eeg,,rest,demographics,random_forest,20260707,4,2,0,0,
core3_same_cohort,eeg,,rest,demographics,random_forest,20260707,4,3,0,0,
core3_same_cohort,eeg,,rest,demographics,random_forest,20260707,4,4,0,0,
core3_same_cohort,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,0,0,0,
core3_same_cohort,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,1,0,0,
