cohort_name,modality,device,task,feature_set,model,seed,auroc_standard_cv,auprc_standard_cv,balanced_accuracy_standard_cv,macro_f1_standard_cv,auroc_group_cv,auprc_group_cv,balanced_accuracy_group_cv,macro_f1_group_cv,auroc_delta_standard_minus_group,auprc_delta_standard_minus_group,balanced_accuracy_delta_standard_minus_group,macro_f1_delta_standard_minus_group
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,logistic_regression,20260707,0.5767224648229015,0.3926207535063824,0.5459728287239204,0.497674376018605,0.575251698204755,0.4008180874654816,0.5540190845867702,0.5346806526806527,0.0014707666181464907,-0.008197333959099162,-0.008046255862849794,-0.0370062766620477
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade,random_forest,20260707,0.561403242762413,0.3766724841256907,0.5279799450105127,0.47956567912989345,0.5307850153647097,0.3495711022007395,0.504119157366974,0.47432608855545755,0.030618227397703368,0.027101381924951207,0.023860787643538717,0.005239590574435904
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,hist_gradient_boosting,20260707,0.554681182273977,0.378286231480186,0.5304817645156072,0.44360269360269355,0.5222080705159308,0.35760786696785624,0.5229308183729582,0.45526771879483496,0.032473111758046236,0.02067836451232974,0.007550946142649062,-0.01166502519214141
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,logistic_regression,20260707,0.5754083778101244,0.39418606553329066,0.5665938864628821,0.5408446790775215,0.5720978893740902,0.39829715491659556,0.5586739851204916,0.5465748888258113,0.003310488436034209,-0.0041110893833049,0.007919901342390512,-0.00573020974828975
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,age_sex_grade_group,random_forest,20260707,0.5593209202652434,0.376401249910773,0.5356117580462558,0.44174369825890036,0.5261958191816271,0.3529875354529944,0.4747341500889536,0.4602700847940633,0.033125101083616326,0.023413714457778623,0.06087760795730224,-0.01852638653516292
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,hist_gradient_boosting,20260707,0.5601649684619117,0.38328357149437153,0.5445829289988678,0.43305680539932506,0.5285561216238073,0.36011611459026016,0.5188268235484392,0.4559072034704691,0.03160884683810439,0.023167456904111372,0.025756105450428612,-0.02285039807114403
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,logistic_regression,20260707,0.5767224648229015,0.3926207535063824,0.5459728287239204,0.497674376018605,0.575251698204755,0.4008180874654816,0.5540190845867702,0.5346806526806527,0.0014707666181464907,-0.008197333959099162,-0.008046255862849794,-0.0370062766620477
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics,random_forest,20260707,0.561403242762413,0.3766724841256907,0.5279799450105127,0.47956567912989345,0.5307850153647097,0.3495711022007395,0.504119157366974,0.47432608855545755,0.030618227397703368,0.027101381924951207,0.023860787643538717,0.005239590574435904
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,hist_gradient_boosting,20260707,0.6140526443474041,0.4392061753126838,0.5932647986414361,0.5848919045728517,0.5137069383794274,0.34007404829694643,0.5486313278343846,0.4797126891788005,0.10034570596797676,0.09913212701573737,0.04463347080705149,0.10517921539405117
core3_rest_yiruidvft_selfintro_intersection,eeg,,rest,demographics_group,logistic_regression,20260707,0.6248837538411774,0.4351880600062552,0.5884532185023452,0.5658527269000726,0.5673368510431829,0.41246745520979256,0.5772480996280123,0.5469478746702792,0.05754690279799457,0.02272060479646265,0.011205118874332953,0.018904852229793434
