L_id,A_id,status,reason,lead_in_sec,landmark_corr,lead_in_source,video_duration_sec,duration_mismatch,positive_start_sec,positive_end_sec,neutral_start_sec,neutral_end_sec,negative_start_sec,negative_end_sec
L1320,B12003,ok,,0.768375,0.554773791878153,cohort_median,587.099414,,0.768375,96.0803749999999,106.08537500000092,193.85537499999953,203.85737499999993,329.99437500000056
L1327,B12021,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1328,B12025,ok,,0.768375,0.18358428463974227,cohort_median,893.699089,,0.768375,96.05837500000088,106.06637500000069,193.8333750000005,203.8413750000003,329.9713749999995
L1334,B12033,ok,,0.768375,0.13366693288481385,cohort_median,718.832618,,0.768375,96.06537499999958,106.076375,193.8393749999999,203.85537500000044,329.98637499999984
L1338,B12039,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1339,B12040,ok,,0.768375,0.09590580487840693,cohort_median,1165.065495,,0.768375,95.45337499999768,105.45537499999809,193.5333749999994,203.53537499999982,329.93337500000086
L1341,B12046,ok,,0.768375,0.5553535792932736,cohort_median,680.399349,,0.768375,96.08237500000031,106.09737499999973,193.88037500000007,203.88837499999988,330.0303749999997
L1348,B12058,ok,,0.768375,0.2518306341149238,cohort_median,740.077605,,0.768375,96.09537499999932,106.09737499999973,193.85337499999912,203.85937500000034,329.99637499999915
L1360,B13028,ok,,0.768375,0.05761228335878971,cohort_median,733.232618,,0.768375,96.0723750000001,106.0793749999997,193.84737499999972,203.85837499999832,329.98137499999973
L1366,B13048,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1368,B13060,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1379,B13085,ok,,0.768375,0.12525605384934832,cohort_median,769.899219,,0.768375,96.06637499999978,106.0753749999998,193.8413750000003,203.85537500000044,329.98037500000044
L138,A02215,ok,,0.768375,0.09559523963970677,cohort_median,672.766667,,0.768375,95.18837499999826,105.19037499999867,192.95337499999766,202.9633749999997,329.0733750000003
L1382,B13090,ok,,0.768375,0.29055868946196406,cohort_median,814.599154,,0.768375,96.03537499999983,106.03737499999978,193.806375,203.82137499999988,329.9453749999997
L1390,B13102,ok,,0.768375,0.17219746959156992,cohort_median,809.265886,,0.768375,96.06837499999928,106.0793749999997,193.8363749999993,203.8423749999996,329.9723749999997
L1394,B13110,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1398,B13129,ok,,0.768375,0.18468236402594201,cohort_median,629.766016,,0.768375,96.05437500000006,106.0633750000019,193.82337500000028,203.8393749999999,329.9623749999995
L1399,B13132,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1401,B13144,ok,,0.768375,0.20734950902742844,cohort_median,616.266081,,0.768375,96.04737500000046,106.06437500000028,193.8303749999999,203.8373749999995,329.9653750000001
L1422,B13185,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1432,B13216,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1440,B13254,ok,,0.768375,0.16144763113077115,cohort_median,734.865951,,0.768375,96.07337499999666,106.08837499999971,193.8513749999987,203.8613749999971,329.9893749999977
L1444,B13270,ok,,0.768375,0.14305202193468194,cohort_median,561.932748,,0.768375,96.20337500000132,106.2083749999987,193.98537500000054,204.00137500000017,330.1423749999998
L1445,B14001,ok,,0.768375,0.20261112822394917,cohort_median,819.265821,,0.768375,96.05137499999945,106.06437500000028,193.8293749999997,203.8373749999995,329.9683750000007
L1446,B14002,ok,,0.768375,0.22614767572517186,cohort_median,659.699349,,0.768375,96.06237499999988,106.0773749999993,193.8423749999987,203.85437499999932,329.9743750000001
L1459,B14018,ok,,0.768375,0.2284902728108771,cohort_median,775.132552,,0.768375,95.81737499999907,105.8253750000007,193.5843749999989,203.5953749999975,329.7243749999983
L1463,B14026,ok,,0.768375,0.2691930142859095,cohort_median,665.732683,,0.768375,95.82037499999605,105.83037499999809,193.59137499999667,203.5993749999983,329.7293749999957
L1471,B14039,ok,,0.768375,0.17983571874944015,cohort_median,871.768,,0.768375,95.80737500000431,105.81537500000594,193.5753750000007,203.58437500000616,329.71637500000395
L1488,B14085,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L1490,B14088,ok,,0.768375,0.18462074837218204,cohort_median,749.132552,,0.768375,96.0733750000003,106.08237500000213,193.86837500000217,203.88037500000098,330.0173749999998
L1499,B14104,ok,,0.547875,0.6361373794570926,landmark,703.932618,,0.547875,95.57587499999843,105.58687500000431,193.34087499999785,203.3528750000003,329.4818750000011
L1503,B14125,ok,,0.925875,0.6786136859893491,landmark,765.265886,,0.925875,95.69287499999983,105.70587500000612,193.46087500000348,203.4668750000047,329.58087500000613
L1504,B14126,ok,,0.42725,0.7878011083060976,landmark,851.332487,,0.42725,95.11324999999424,105.11624999999849,193.19724999999679,203.1992499999972,329.60024999999524
L1509,B14135,ok,,0.672625,0.7151467268238311,landmark,832.232487,,0.672625,95.9876249999996,105.99062500000021,193.75962499999955,203.76762500000027,329.90662499999945
L1512,B14138,ok,,0.768375,0.2149809495202778,cohort_median,641.766016,,0.768375,95.82137499999989,105.83537500000274,193.59437500000092,203.60237500000255,329.73137500000337
L1513,B14139,ok,,1.000625,0.7123120210284978,landmark,792.665886,,1.000625,96.04262500000128,106.05062500000291,193.81162500000153,203.82862500000135,329.96662500000036
L1518,B14149,ok,,0.768375,0.1297777969832061,cohort_median,708.885287,,0.768375,96.05737500000068,106.0733750000003,193.84737500000153,203.8513749999987,330.00037499999996
L1527,B14167,ok,,0.768375,0.23979147827788744,cohort_median,713.599284,,0.768375,96.06337500000008,106.06637499999887,193.8343749999989,203.8413750000003,329.98737499999913
L1529,B14174,ok,,0.209125,0.7662531832465713,landmark,663.499349,,0.209125,95.5281249999995,105.54512499999933,193.31912499999694,203.32912499999898,329.51012499999945
L1550,B14237,ok,,0.754375,0.6082446761908186,landmark,601.566081,,0.754375,95.81437499999767,105.82537500000355,193.58437500000176,203.59337499999995,329.7233750000046
L1556,B14247,ok,,0.768375,0.23621354175109885,cohort_median,603.366081,,0.768375,95.80737500000431,105.8143750000021,193.57437500000412,203.58437500000616,329.7133749999997
L1559,B14250,ok,,0.5765,0.7134005222476753,landmark,688.132618,,0.5765,95.297500000005,105.30050000000197,193.04950000000542,203.05349999999896,329.175500000002
L1560,B14251,ok,,0.471125,0.6910695311041879,landmark,733.565951,,0.471125,95.77512500000009,105.779125,193.55112499999993,203.55412499999963,329.69512500000013
L1568,B14290,ok,,0.768375,0.1049029285875239,cohort_median,746.165951,,0.768375,95.48637500000076,105.49737499999937,193.26037499999836,203.26437499999918,329.3783750000006
L1572,B14294,ok,,0.768375,0.10457975761679475,cohort_median,697.032618,,0.768375,95.4853750000042,105.49237500000199,193.239375000005,203.25437500000442,329.3723750000066
L1580,B15016,ok,,0.549875,0.6320791717398372,landmark,722.265951,,0.549875,95.24787499999668,105.24987499999709,193.37387499999323,203.37587499999364,329.7758749999951
L1582,B15036,ok,,0.768375,0.3748995664554984,cohort_median,765.065886,,0.768375,95.9853750000042,105.99537500000623,193.74237500000197,203.752375000004,329.877375000004
L1588,B15060,ok,,0.768375,0.5972090890216034,cohort_median,739.365951,,0.768375,95.44737500000373,105.44937500000414,193.53437500000325,203.53637500000366,329.9353750000013
L159,A02236,ok,,0.768375,0.1654418230684662,cohort_median,697.066667,,0.768375,95.18237500000431,105.19737500000373,192.95537500000535,202.96637500000395,329.0853750000027
L1594,B15097,ok,,0.768375,0.1712141130248207,cohort_median,978.999024,,0.768375,96.07137499999989,106.08737499999951,193.86337499999934,203.86737500000015,329.98237499999993
L1595,B15098,ok,,0.768375,0.17049279451349825,cohort_median,754.532552,,0.768375,96.07837500000132,106.08837499999971,193.8383749999997,203.84237500000052,329.98437500000034
L1600,B15119,ok,,1.002125,0.7894833689490466,landmark,703.233334,,1.002125,95.72012500000076,105.7301250000028,193.47712499999855,203.4801250000028,329.6161250000014
L1610,B16003,ok,,0.768375,0.34001208732339044,cohort_median,687.665951,,0.768375,95.59837499999993,105.60637499999974,193.38937499999918,203.3923749999998,329.5423749999994
L1612,B16006,ok,,0.686625,0.7688892872996886,landmark,737.032618,,0.686625,95.58362500000085,105.59662499999986,193.3846250000003,203.38562500000052,329.54962499999937
L1614,B16008,ok,,0.768375,0.43246524983584256,cohort_median,673.799349,,0.768375,95.90937499999963,105.91637499999969,193.70337499999994,203.7053749999999,329.86137499999984
L1618,B16015,ok,,0.768375,0.07497392578112601,cohort_median,662.232683,,0.768375,95.58237500000577,105.59537500000478,193.38037500000098,203.38737500000605,329.5423750000049
L1620,B16017,ok,,0.768375,0.19895521288883605,cohort_median,731.565951,,0.768375,95.58837499999971,105.59137499999942,193.4003749999996,203.42037500000004,329.5733749999994
L1621,B16019,ok,,0.719375,0.7712375654573418,landmark,705.299284,,0.719375,95.6543750000004,105.66437500000062,193.4563750000001,203.4653750000001,329.6313750000003
L1623,B16023,ok,,0.768375,0.28741084472502043,cohort_median,629.266016,,0.768375,95.47237499999791,105.47937500000297,193.28037500000244,203.28537499999982,329.45137500000453
L1626,B16028,ok,,0.768375,0.20350932879909128,cohort_median,802.032552,,0.768375,95.63637500000222,105.64837500000466,193.42637500000308,203.43137500000046,329.59137500000395
L1628,B16030,ok,,0.768375,0.28456775239206117,cohort_median,679.232683,,0.768375,95.41737499999944,105.41837499999964,193.24437500000056,203.24737499999935,329.4093749999996
L163,A02240,ok,,0.768375,0.49314804912330734,cohort_median,650.799349,,0.768375,95.5133749999999,105.51737500000071,193.29137500000013,203.30737500000066,329.4493750000005
L1631,B16034,ok,,0.768375,0.47694292255710213,cohort_median,707.632618,,0.768375,95.62537499999998,105.6363750000004,193.42537500000105,203.43437500000107,329.5823750000003
L1632,B16037,ok,,0.768375,0.22441107586397344,cohort_median,707.265951,,0.768375,95.5733750000003,105.58837499999971,193.3753750000036,203.39037500000302,329.55237499999964
L164,A02241,ok,,0.768375,0.08193420514502324,cohort_median,853.499154,,0.768375,95.83037499999809,105.84037500000012,193.6473750000008,203.6583749999994,329.8283750000013
L1649,B16062,ok,,0.768375,0.48712752652491303,cohort_median,1147.898828,,0.768375,95.60037499999488,105.60937500000036,193.39137499999958,203.4023749999982,329.560374999994
L1663,B16079,ok,,0.421875,0.6875758576185562,landmark,999.7,,0.421875,94.85187500000029,104.8648749999993,192.62887500000215,202.64487499999814,328.7598750000034
L1665,B16081,ok,,0.768375,0.4777139925882014,cohort_median,681.866016,,0.768375,95.56337499999826,105.57037500000332,193.4083749999994,203.42037500000185,329.5863749999993
L1671,B16091,ok,,0.768375,0.48227215237849824,cohort_median,610.332748,,0.768375,95.54737500000228,105.55037499999925,193.3343749999989,203.34637500000133,329.50237499999673
L1673,B16093,ok,,0.768375,0.10735541381231282,cohort_median,631.099349,,0.768375,95.59137500000033,105.60737499999995,193.3943750000002,203.397374999999,329.55137499999944
L1678,B16098,ok,,0.768375,0.4871001855242132,cohort_median,665.066016,,0.768375,95.4603749999991,105.46437499999992,193.25637499999937,203.25937499999998,329.42737499999964
L1684,B16104,ok,,0.768375,0.07637490728361664,cohort_median,628.599349,,0.768375,95.54337500000146,105.55837500000088,193.3383749999997,203.3493749999983,329.4983749999959
L1686,B16106,ok,,0.768375,0.46714419773164173,cohort_median,637.232683,,0.768375,95.8883750000008,105.89437500000021,193.69037500000047,203.7013750000009,329.85737499999993
L1691,B16113,ok,,0.768375,0.4899887426375427,cohort_median,692.732618,,0.768375,95.55237499999966,105.57037500000332,193.34837500000174,203.36037500000418,329.5513750000031
L1695,B16118,ok,,0.768375,0.48124402441574204,cohort_median,800.299219,,0.768375,95.57037500000332,105.58137500000193,193.3843750000018,203.38937499999918,329.5463749999984
L170,A02279,ok,,0.768375,0.5027614321445981,cohort_median,815.532487,,0.768375,95.55437500000006,105.55837499999724,193.34437499999729,203.35737499999993,329.49737499999935
L1706,B16137,ok,,0.768375,0.07381458573726096,cohort_median,750.132552,,0.768375,95.58137500000193,105.58537500000274,193.3843750000018,203.39237500000343,329.5133750000026
L172,A02281,ok,,0.768375,0.4746843384898807,cohort_median,590.232748,,0.768375,95.56037500000129,105.57237500000373,193.3623750000046,203.364375000005,329.5313750000063
L1720,B16156,ok,,3.917875,0.7088555351147255,landmark,680.666016,,3.917875,98.75287500000003,108.75487500000044,196.5408750000005,206.54987500000053,332.69987500000013
L1728,C02006,ok,,0.768375,0.3340211328513925,cohort_median,813.132552,,0.768375,95.56637500000251,105.57737500000111,193.37037499999894,203.38137500000482,329.55237499999964
L1731,C02012,ok,,0.768375,0.4732323006346118,cohort_median,797.965886,,0.768375,95.70437500000152,105.71937500000094,193.5113750000022,203.5223750000008,329.7073750000021
L1735,C02018,ok,,0.768375,0.4703224957753313,cohort_median,737.732618,,0.768375,95.55537499999663,105.56537499999867,193.3493749999983,203.35537499999953,329.5163749999996
L1738,C02022,ok,,0.768375,0.47480455300122987,cohort_median,790.499219,,0.768375,95.49337499999855,105.49937499999977,193.30437500000005,203.30937499999743,329.4703749999975
L1740,C02024,ok,,0.768375,0.4808744140222704,cohort_median,705.999284,,0.768375,95.55337499999622,105.55937499999744,193.3563749999961,203.37037499999894,329.518375
L1747,C02031,ok,,0.768375,0.5014244680606698,cohort_median,831.0,,0.768375,95.18337500000088,105.19537499999605,192.95337499999766,202.9593749999989,329.08037499999807
L1749,C02033,ok,,0.768375,0.47329327620822587,cohort_median,1008.36569,,0.768375,95.58537500000274,105.60037500000216,193.38137500000482,203.39237500000343,329.5423750000049
L1762,C02051,ok,,0.768375,0.4378769063339923,cohort_median,657.766016,,0.768375,95.630375000001,105.63837499999535,193.41637500000104,203.41837499999417,329.5913749999967
L1763,C02052,ok,,0.768375,0.12141424266907969,cohort_median,813.465886,,0.768375,95.44637499999989,105.46137500000295,193.2623750000024,203.2673749999998,329.42837499999985
L1767,C02056,ok,,0.768375,0.1036336721040796,cohort_median,696.032618,,0.768375,95.61437500000501,105.61937500000239,193.4043749999986,203.41637500000104,329.614375000005
L1769,C02058,ok,,0.768375,0.4741538162594679,cohort_median,671.532683,,0.768375,95.42137500000025,105.43237500000068,193.24637500000097,203.25137500000017,329.4053750000006
L1775,C02066,ok,,0.768375,0.4859635687018946,cohort_median,769.165886,,0.768375,95.61937500000239,105.62037499999896,193.39837499999737,203.41337500000407,329.5823749999985
L1791,C02083,ok,,0.768375,0.4872936660775498,cohort_median,674.566016,,0.768375,95.53437499999599,105.54837499999884,193.3363749999993,203.3403750000001,329.48437500000034
L1796,C02088,ok,,0.768375,0.07482961627956929,cohort_median,647.432683,,0.768375,95.54937499999541,105.56037499999401,193.33937499999627,203.34337499999708,329.49337499999854
L1798,C02096,ok,,0.768375,0.49569451336638554,cohort_median,743.265951,,0.768375,95.56937499999948,105.58037499999809,193.37037499999894,203.3823750000014,329.54337500000145
L1807,C02107,ok,,0.768375,0.46462550368281375,cohort_median,729.499284,,0.768375,95.80837500000088,105.8123750000017,193.61837500000217,203.635375000002,329.78937500000063
L1810,C02110,ok,,0.61225,0.6037927851199902,landmark,683.499349,,0.61225,95.52724999999724,105.53724999999928,193.32624999999993,203.34124999999935,329.4912499999972
L1824,C04031,ok,,0.768375,0.4770431855678505,cohort_median,753.799219,,0.768375,95.81837499999928,105.83737499999951,193.63437499999998,203.647374999999,329.7983749999988
L1825,C04033,ok,,0.768375,0.39209088471418096,cohort_median,695.632618,,0.768375,95.05237499999966,105.05437500000006,192.80737499999702,202.810374999994,328.9233749999988
L1842,C04091,ok,,0.768375,0.07434751622412658,cohort_median,693.032618,,0.768375,95.6413749999996,105.65637499999993,193.4543749999997,203.4613750000002,329.61037499999964
L1844,C04094,ok,,0.768375,0.11545282177367353,cohort_median,676.699349,,0.768375,96.0753750000007,106.09337500000073,193.85837500000014,203.86137500000075,329.97837500000094
L1850,C04103,ok,,0.768375,0.4035889038327575,cohort_median,666.832683,,0.768375,95.78037500000018,105.79537500000005,193.5893749999999,203.60037499999987,329.7633749999999
L1851,C04106,ok,,0.768375,0.4219744089343518,cohort_median,730.732618,,0.768375,95.57437499999686,105.58637499999931,193.38637499999493,203.4023749999982,329.57437499999685
L1852,C04107,ok,,0.768375,0.07741344562488521,cohort_median,671.966016,,0.768375,95.04437499999803,105.04837499999884,192.80037499999924,202.8033749999962,328.9173749999976
L1857,C04115,ok,,0.768375,0.40685188202854106,cohort_median,632.199349,,0.768375,95.58537500000274,105.60137499999873,193.37937499999714,203.39437499999656,329.544374999998
L186,A02298,ok,,0.768375,0.4569106558551577,cohort_median,631.966016,,0.768375,95.59437500000094,105.60037499999852,193.38037500000098,203.38637499999857,329.5243750000012
L1865,C04135,ok,,0.768375,0.07524338521258192,cohort_median,674.266016,,0.768375,95.56137499999785,105.57737500000111,193.3493749999983,203.35037500000215,329.51737499999615
L1867,C04137,ok,,0.768375,0.4114656079577058,cohort_median,647.466016,,0.768375,95.05737499999704,105.06137499999785,192.8293750000015,202.83237499999848,328.9463749999999
L1893,C06003,ok,,0.768375,0.07704614729805151,cohort_median,650.532683,,0.768375,95.59637500000134,105.60437499999934,193.42937500000005,203.43837499999825,329.61037500000054
L1896,C06007,ok,,0.768375,0.4772976291102052,cohort_median,758.799219,,0.768375,95.71937500000094,105.73437500000036,193.5963749999995,203.60337500000094,329.74837499999956
L1913,C07002,ok,,0.70725,0.6159165870797796,landmark,688.099284,,0.70725,95.26625000000111,105.27125000000576,193.11725000000348,203.12825000000208,329.36125000000226
L1918,C07011,ok,,0.857375,0.6322345693587542,landmark,742.899284,,0.857375,95.136374999995,105.13937499999925,192.8923749999962,202.89437499999661,329.008374999998
L1919,C07012,ok,,0.768375,0.3644775670402649,cohort_median,752.299219,,0.768375,96.11737500000017,106.13137499999938,193.906374999999,203.92237500000044,330.06937499999947
L1921,C07014,ok,,0.768375,0.16019335591293402,cohort_median,684.44,,0.768375,95.26437499999919,105.27837500000022,193.04837499999883,203.06437500000027,329.18837500000006
L1925,C07019,ok,,0.768375,0.5384120703336397,cohort_median,792.299219,,0.768375,95.05537499999663,105.05737499999704,192.81037500000127,202.81337499999825,328.9263749999958
L1929,C07023,ok,,0.768375,0.1430479443818705,cohort_median,747.365951,,0.768375,95.32937500000152,105.33137500000193,193.15037500000506,203.156374999999,329.377375000004
L1930,C07024,ok,,0.768375,0.1612779193890819,cohort_median,692.432618,,0.768375,95.05137500000309,105.05437500000006,192.80637500000046,202.8093750000047,328.9233749999988
L1941,C08003,ok,,0.768375,0.2160304265125672,cohort_median,658.566016,,0.768375,95.34037500000012,105.34937499999832,193.1253750000036,203.12937500000442,329.31337499999825
L1949,C08011,ok,,0.768375,0.09150302501086706,cohort_median,617.566081,,0.768375,95.65837499999942,105.67437500000086,193.47337499999992,203.47937500000114,329.62637500000017
L1952,C08014,ok,,0.768375,0.06597756268268674,cohort_median,633.066667,,0.768375,95.18137500000047,105.19437499999948,192.96937500000092,202.9813749999961,329.1063749999961
L197,A02310,ok,,0.768375,0.052035454289378696,cohort_median,995.26569,,0.768375,95.7103749999991,105.71737500000053,193.5083750000016,203.51637499999958,329.68337500000086
L1980,C08046,ok,,0.768375,0.47911217674733897,cohort_median,1072.598959,,0.768375,95.68237499999704,105.6893750000021,193.47737499999528,203.48237499999993,329.63337499999795
L1981,C08047,ok,,0.768375,0.27450791681755504,cohort_median,570.766081,,0.768375,95.33937500000356,105.34037500000012,193.11637499999813,203.13137499999755,329.29737500000226
L1988,C08055,ok,,0.768375,0.4812820926061867,cohort_median,696.865951,,0.768375,95.37237499999937,105.38837500000263,193.18137500000046,203.18337500000086,329.31937499999947
L1989,C08056,ok,,0.768375,0.5420696498209723,cohort_median,582.333334,,0.768375,95.17337499999884,105.18237499999704,192.94237499999906,202.95137499999726,329.07037499999603
L199,A02312,ok,,0.768375,0.07423238723666627,cohort_median,672.099349,,0.768375,95.33337499999506,105.33637499999931,193.1213749999955,203.13337499999795,329.31337499999825
L200,A02313,ok,,0.768375,0.21899569316808037,cohort_median,775.599219,,0.768375,95.3053750000039,105.32137500000717,193.114375000005,203.12637500000017,329.2743750000012
L2009,C08080,ok,,0.768375,0.09713028302864946,cohort_median,778.999219,,0.768375,95.38737499999878,105.38937499999919,193.17437499999903,203.18937500000027,329.3303749999999
L2017,C08091,ok,,0.768375,0.47691841144276065,cohort_median,771.799219,,0.768375,95.65637499999902,105.6673750000049,193.4563750000019,203.46937500000092,329.6163750000054
L2020,C08095,ok,,0.768375,0.19976695841959843,cohort_median,673.732683,,0.768375,95.3903749999994,105.40037500000143,193.19837500000028,203.2003750000007,329.36337500000116
L2030,C08106,ok,,0.768375,0.08328230099315517,cohort_median,711.132618,,0.768375,95.5273749999982,105.54137500000105,193.3273750000011,203.3403750000001,329.4983749999959
L2034,C08110,ok,,1.136375,0.6828381755794941,landmark,696.0,,1.136375,95.57237500000151,105.58737500000093,193.34937500000336,203.3593750000054,329.48337500000156
L2035,C08111,ok,,0.768375,0.377134378494155,cohort_median,623.432683,,0.768375,95.57037500000332,105.58537500000274,193.36137500000075,203.36337500000116,329.54537500000185
L2036,C08112,ok,,0.768375,0.4255431121118468,cohort_median,677.432683,,0.768375,95.56337499999826,105.57637499999727,193.35537499999953,203.35737499999993,329.5403749999972
L2054,C08131,ok,,0.768375,0.08444184343743502,cohort_median,657.999349,,0.768375,95.36637499999814,105.37837500000059,193.16737500000124,203.17837499999985,329.3443750000009
L2060,C12002,ok,,0.36375,0.8249272346804589,landmark,828.866667,,0.36375,95.40475000000107,105.4107500000023,193.1687500000003,203.17275000000112,329.2937500000003
L2061,C12003,ok,,0.768375,0.08860326502714805,cohort_median,692.8,,0.768375,95.81637499999523,105.82637499999727,193.5973749999979,203.6013749999987,329.74137499999813
L2067,C12009,ok,,0.931,0.8077501228017138,landmark,644.717333,,0.931,96.00400000000396,106.00900000000134,193.7999999999988,203.80700000000385,329.9900000000011
L2072,C12015,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L2112,C12060,ok,,0.328,0.8542021010060807,landmark,716.546667,,0.328,95.44499999999837,105.45999999999779,193.21299999999476,203.2229999999968,329.3449999999998
L2115,C12064,ok,,0.768375,0.0,cohort_median,626.6,,0.768375,95.851375000006,105.86637500000542,193.643375,203.65937500000325,329.83937500000354
L2127,C12077,ok,,0.768375,0.3491776656532374,cohort_median,674.221333,,0.768375,95.78337499999942,105.79537500000187,193.56137499999784,203.5703750000033,329.6933750000029
L2132,C12082,ok,,0.768375,0.09111646875452348,cohort_median,646.402667,,0.768375,95.8033750000035,105.80637500000047,193.57637500000453,203.5793750000015,329.7093749999989
L2178,C12141,ok,,0.76175,0.7047554828321807,landmark,608.2,,0.76175,95.82275000000152,105.82675000000233,193.581750000007,203.58875000000478,329.71475000000135
L2189,C12154,ok,,0.768375,0.5982717650418552,cohort_median,684.566667,,0.768375,95.82137499999989,105.83637499999931,193.58237499999848,203.58537500000273,329.7263749999987
L2191,C12156,ok,,1.405,0.6051944532952497,landmark,670.633334,,1.405,96.4709999999989,106.48599999999831,194.2519999999943,204.25899999999936,330.39000000000055
L220,A02342,ok,,0.768375,0.10773126650866703,cohort_median,658.666016,,0.768375,95.5633750000019,105.57937500000152,193.38137500000119,203.3923749999998,329.55237499999964
L2235,C12226,ok,,0.768375,0.08895198750866651,cohort_median,723.499284,,0.768375,96.23737499999733,106.25237499999675,194.0273749999982,204.0333749999994,330.2073749999985
L2238,C12232,ok,,1.764375,0.7398644556093782,landmark,718.432618,,1.764375,97.26737499999697,107.27037500000122,195.04337500000227,205.04537500000268,331.1873750000025
L2239,C12235,ok,,0.768375,0.10444159347698055,cohort_median,703.96,,0.768375,95.8123750000017,105.82437499999686,193.5793750000015,203.59137499999667,329.7173750000005
L2240,C12236,ok,,0.768375,0.5297118428936873,cohort_median,632.133334,,0.768375,95.81837499999564,105.83337499999506,193.59437500000092,203.59837499999446,329.7263749999987
L2241,C12237,ok,,0.768375,0.1257017426287251,cohort_median,683.399349,,0.768375,96.25637499999756,106.26237499999878,194.03237499999557,204.0423749999976,330.18437499999743
L2242,C12238,ok,,0.768375,0.10711049738331947,cohort_median,647.682667,,0.768375,95.79337500000146,105.81037500000129,193.5593750000047,203.57337500000028,329.7023750000011
L2244,C12240,ok,,0.768375,0.10411736298529346,cohort_median,722.584,,0.768375,95.83137500000193,105.83737500000315,193.60037500000215,203.6053750000068,329.72037500000476
L226,A02365,ok,,0.768375,0.14944902487344489,cohort_median,830.799154,,0.768375,95.6313750000012,105.63537500000201,193.4393750000021,203.4423750000027,329.60637499999973
L2267,C13025,ok,,0.768375,0.4887826799188853,cohort_median,694.765951,,0.768375,95.5073750000014,105.51237499999878,193.3143750000021,203.32637500000453,329.5003750000036
L228,A02367,ok,,0.768375,0.4879821241254611,cohort_median,739.065951,,0.768375,95.56237499999988,105.57137499999989,193.3463749999995,203.36137500000075,329.49437500000056
L2296,C13070,ok,,0.768375,0.44981926644613773,cohort_median,786.165886,,0.768375,95.54337500000146,105.54937500000268,193.32237500000372,203.33037499999807,329.49237500000197
L23,A02045,ok,,0.815375,0.7413781176876326,landmark,678.766016,,0.815375,95.72337499999945,105.73037499999724,193.52837499999973,203.54037499999853,329.7123749999972
L230,A03002,ok,,0.768375,0.4007408046574463,cohort_median,814.832487,,0.768375,95.54437499999985,105.55137499999945,193.32837499999948,203.3443749999991,329.49937499999976
L2311,C16011,ok,,0.768375,0.1443723241575861,cohort_median,733.299284,,0.768375,96.0643750000021,106.0753750000007,193.8383749999997,203.84337500000072,329.97137500000133
L2314,C16014,ok,,0.768375,0.2180293513339513,cohort_median,727.599284,,0.768375,95.05137499999582,105.05437500000006,192.80537499999662,202.8083749999936,328.9213749999984
L2323,C16024,ok,,0.768375,0.1566141622929833,cohort_median,693.399284,,0.768375,96.07037499999969,106.08437500000072,193.84337500000072,203.85937500000034,329.98237499999993
L2329,C16030,ok,,0.768375,0.2809016399962622,cohort_median,776.932552,,0.768375,95.54637499999843,105.55237499999966,193.3273750000011,203.3403750000001,329.4793749999957
L2330,C16032,ok,,0.768375,0.24845730730804355,cohort_median,707.599284,,0.768375,95.69837499999302,105.70637499999465,193.49537499999894,203.5073749999941,329.6733749999988
L2337,C16039,ok,,0.768375,0.1865195699895884,cohort_median,658.732683,,0.768375,95.69037500000003,105.6973750000001,193.4933749999999,203.50637499999982,329.65437499999996
L2339,C16041,ok,,0.768375,0.4735846323081863,cohort_median,747.885333,,0.768375,95.89937500000032,105.90537500000063,193.74137499999995,203.75337500000057,329.93937500000027
L2340,C16042,ok,,0.768375,0.16043757412690887,cohort_median,693.632618,,0.768375,96.06437500000028,106.07137499999989,193.8413750000003,203.85437500000023,329.978375
L2344,C16046,ok,,0.768375,0.2113696918438029,cohort_median,768.799219,,0.768375,96.06837500000019,106.07037499999969,193.8323750000003,203.8393749999999,329.9663750000003
L2346,C16048,ok,,0.048375,0.7008001489779841,landmark,670.432683,,0.048375,94.32937500000267,104.33237499999964,192.0833749999962,202.08737499999702,328.19937499999804
L2353,C16055,ok,,0.768375,0.09063226400479857,cohort_median,735.332618,,0.768375,95.64937499999395,105.6523749999982,193.44937499999685,203.45237499999382,329.6303749999937
L2356,C16058,ok,,0.768375,0.2534851148052432,cohort_median,794.399219,,0.768375,95.6063749999961,105.61637499999814,193.40337499999475,203.40937499999598,329.5663749999952
L2359,C16061,ok,,0.768375,0.45694531031861263,cohort_median,646.466016,,0.768375,95.67537499999925,105.68237500000068,193.51637499999958,203.527375,329.67837499999985
L2371,C16073,blocked,missing_anchor_timestamp,0.768375,0.0,,,,,,,,,
L2377,C16079,ok,,0.768375,0.1513271726708602,cohort_median,771.699219,,0.768375,96.05137500000127,106.06437500000028,193.8313750000001,203.8363750000011,329.9653750000001
