row,L_id,code,condition,trial_in_recording,onset_sample
50388,L1478,11,standard,10,42106
50389,L1478,11,standard,11,43100
50390,L1478,22,deviant_target,12,44095
50391,L1478,11,standard,13,45088
50392,L1478,11,standard,14,46082
50393,L1478,11,standard,15,47071
50394,L1478,11,standard,16,48064
50395,L1478,22,deviant_target,17,49058
50396,L1478,11,standard,18,50052
50397,L1478,22,deviant_target,19,51046
50398,L1478,11,standard,20,52040
50399,L1478,11,standard,21,53034
50400,L1478,11,standard,22,54028
50401,L1478,11,standard,23,55022
50402,L1478,11,standard,24,56016
50403,L1478,11,standard,25,57009
50404,L1478,11,standard,26,58003
50405,L1478,22,deviant_target,27,58997
50406,L1478,11,standard,28,59985
50407,L1478,22,deviant_target,29,60979
50408,L1478,11,standard,30,92032
50409,L1478,11,standard,31,93028
50410,L1478,11,standard,32,94022
50411,L1478,11,standard,33,95016
50412,L1478,11,standard,34,96009
50413,L1478,11,standard,35,97004
50414,L1478,11,standard,36,97993
50415,L1478,11,standard,37,98986
50416,L1478,11,standard,38,99980
50417,L1478,11,standard,39,100974
50418,L1478,11,standard,40,101967
50419,L1478,11,standard,41,102961
50420,L1478,22,deviant_target,42,103955
50421,L1478,11,standard,43,104949
50422,L1478,11,standard,44,105943
50423,L1478,11,standard,45,106937
50424,L1478,11,standard,46,107930
50425,L1478,22,deviant_target,47,108925
50426,L1478,11,standard,48,109918
50427,L1478,22,deviant_target,49,110908
50428,L1478,11,standard,50,111901
50429,L1478,11,standard,51,112895
50430,L1478,11,standard,52,113888
50431,L1478,11,standard,53,114882
50432,L1478,11,standard,54,115876
50433,L1478,11,standard,55,116870
50434,L1478,11,standard,56,117864
50435,L1478,22,deviant_target,57,118858
50436,L1478,11,standard,58,119852
50437,L1478,22,deviant_target,59,120846
50438,L1478,11,standard,60,151857
50439,L1478,11,standard,61,152852
50440,L1478,11,standard,62,153846
50441,L1478,11,standard,63,154835
50442,L1478,11,standard,64,155828
50443,L1478,11,standard,65,156822
50444,L1478,11,standard,66,157816
50445,L1478,11,standard,67,158810
50446,L1478,11,standard,68,159804
50447,L1478,11,standard,69,160793
50448,L1478,11,standard,70,161785
50449,L1478,11,standard,71,162779
50450,L1478,22,deviant_target,72,163773
50451,L1478,11,standard,73,164767
50452,L1478,11,standard,74,165761
50453,L1478,11,standard,75,166755
50454,L1478,11,standard,76,167749
50455,L1478,22,deviant_target,77,168737
50456,L1478,11,standard,78,169731
50457,L1478,22,deviant_target,79,170725
50458,L1478,11,standard,80,171714
50459,L1478,11,standard,81,172707
50460,L1478,11,standard,82,173700
50461,L1478,11,standard,83,174695
50462,L1478,11,standard,84,175688
50463,L1478,11,standard,85,176682
50464,L1478,11,standard,86,177676
50465,L1478,22,deviant_target,87,178670
50466,L1478,11,standard,88,179664
50467,L1478,22,deviant_target,89,180658
50468,L1478,11,standard,90,211670
50469,L1478,11,standard,91,212664
50470,L1478,11,standard,92,213658
50471,L1478,11,standard,93,214652
50472,L1478,11,standard,94,215646
50473,L1478,11,standard,95,216640
50474,L1478,11,standard,96,217634
50475,L1478,11,standard,97,218628
50476,L1478,11,standard,98,219622
50477,L1478,11,standard,99,220616
50478,L1478,11,standard,100,221609
50479,L1478,11,standard,101,222603
50480,L1478,22,deviant_target,102,223598
50481,L1478,11,standard,103,224592
50482,L1478,11,standard,104,225585
50483,L1478,11,standard,105,226573
50484,L1478,11,standard,106,227587
50485,L1478,22,deviant_target,107,228582
50486,L1478,11,standard,108,229582
50487,L1478,22,deviant_target,109,230582
50488,L1478,11,standard,110,231583
50489,L1478,11,standard,111,232582
50490,L1478,11,standard,112,233581
50491,L1478,11,standard,113,234582
50492,L1478,11,standard,114,236573
50493,L1478,11,standard,115,237584
50494,L1478,22,deviant_target,116,238580
50495,L1478,11,standard,117,239580
50496,L1478,11,standard,118,271585
50497,L1478,11,standard,119,272580
50498,L1478,11,standard,120,273573
50499,L1478,11,standard,121,274567
50500,L1478,11,standard,122,275557
50501,L1478,11,standard,123,276549
50502,L1478,11,standard,124,277537
50503,L1478,11,standard,125,278531
50504,L1478,11,standard,126,279525
50505,L1478,11,standard,127,280515
50506,L1478,11,standard,128,281507
50507,L1478,11,standard,129,282501
50508,L1478,22,deviant_target,130,283495
50509,L1478,11,standard,131,284489
50510,L1478,11,standard,132,285477
50511,L1478,11,standard,133,286471
50512,L1478,11,standard,134,287464
50513,L1478,22,deviant_target,135,288458
50514,L1478,11,standard,136,289452
50515,L1478,22,deviant_target,137,290447
50516,L1478,11,standard,138,291440
50517,L1478,11,standard,139,292436
50518,L1478,11,standard,140,293428
50519,L1478,11,standard,141,294422
50520,L1478,11,standard,142,295416
50521,L1478,11,standard,143,296410
50522,L1478,11,standard,144,297404
50523,L1478,22,deviant_target,145,298393
50524,L1478,11,standard,146,299386
50525,L149,11,standard,0,32890
50526,L149,11,standard,1,33900
50527,L149,11,standard,2,34911
50528,L149,11,standard,3,35931
50529,L149,11,standard,4,36961
50530,L149,11,standard,5,38006
50531,L149,11,standard,6,39009
50532,L149,22,deviant_target,7,40041
50533,L149,11,standard,8,41041
50534,L149,11,standard,9,42040
50535,L149,11,standard,10,43051
50536,L149,11,standard,11,44085
50537,L149,11,standard,12,45086
50538,L149,11,standard,13,46112
50539,L149,11,standard,14,47168
50540,L149,11,standard,15,48206
50541,L149,11,standard,16,49232
50542,L149,11,standard,17,50261
50543,L149,11,standard,18,51284
50544,L149,11,standard,19,52328
50545,L149,22,deviant_target,20,53362
50546,L149,22,deviant_target,21,54379
50547,L149,22,deviant_target,22,55446
50548,L149,22,deviant_target,23,56485
50549,L149,11,standard,24,57484
50550,L149,11,standard,25,58485
50551,L149,11,standard,26,59484
50552,L149,11,standard,27,60519
50553,L149,11,standard,28,61518
50554,L149,11,standard,29,62528
50555,L149,11,standard,30,93655
50556,L149,11,standard,31,94704
50557,L149,11,standard,32,95742
50558,L149,11,standard,33,96768
50559,L149,11,standard,34,97797
50560,L149,11,standard,35,98811
50561,L149,11,standard,36,99840
50562,L149,22,deviant_target,37,100840
50563,L149,11,standard,38,101841
50564,L149,11,standard,39,102850
50565,L149,11,standard,40,103885
50566,L149,11,standard,41,104928
50567,L149,11,standard,42,105963
50568,L149,11,standard,43,106964
50569,L149,11,standard,44,108017
50570,L149,11,standard,45,109050
50571,L149,11,standard,46,110084
50572,L149,11,standard,47,111084
50573,L149,11,standard,48,112086
50574,L149,11,standard,49,113109
50575,L149,22,deviant_target,50,114115
50576,L149,22,deviant_target,51,115164
50577,L149,22,deviant_target,52,116163
50578,L149,22,deviant_target,53,117169
50579,L149,11,standard,54,118206
50580,L149,11,standard,55,119247
50581,L149,11,standard,56,121290
50582,L149,11,standard,57,122318
50583,L149,11,standard,58,123318
50584,L149,11,standard,59,154341
50585,L149,11,standard,60,155364
50586,L149,11,standard,61,156408
50587,L149,11,standard,62,159486
50588,L149,11,standard,63,160529
50589,L149,22,deviant_target,64,161572
50590,L149,11,standard,65,162608
50591,L149,11,standard,66,163606
50592,L149,11,standard,67,164607
50593,L149,11,standard,68,165607
50594,L149,11,standard,69,166607
50595,L149,11,standard,70,167607
50596,L149,11,standard,71,168607
50597,L149,11,standard,72,169606
50598,L149,11,standard,73,170607
50599,L149,11,standard,74,171610
50600,L149,11,standard,75,172609
50601,L149,11,standard,76,173606
50602,L149,22,deviant_target,77,174608
50603,L149,22,deviant_target,78,175609
50604,L149,22,deviant_target,79,176606
50605,L149,22,deviant_target,80,177607
50606,L149,11,standard,81,178607
50607,L149,11,standard,82,179606
50608,L149,11,standard,83,180628
50609,L149,11,standard,84,181653
50610,L149,11,standard,85,182703
50611,L149,11,standard,86,183741
50612,L149,11,standard,87,214783
50613,L149,11,standard,88,215807
50614,L149,11,standard,89,216807
50615,L149,11,standard,90,217806
50616,L149,11,standard,91,218850
50617,L149,11,standard,92,219884
50618,L149,11,standard,93,220909
50619,L149,22,deviant_target,94,221928
50620,L149,11,standard,95,222935
50621,L149,11,standard,96,223972
50622,L149,11,standard,97,225005
50623,L149,11,standard,98,226052
50624,L149,11,standard,99,227050
50625,L149,11,standard,100,228074
50626,L149,11,standard,101,229139
50627,L149,11,standard,102,230168
50628,L149,11,standard,103,232213
50629,L149,11,standard,104,233241
50630,L149,11,standard,105,234241
50631,L149,22,deviant_target,106,235237
50632,L149,22,deviant_target,107,236239
50633,L149,22,deviant_target,108,237239
50634,L149,22,deviant_target,109,238239
50635,L149,11,standard,110,239251
50636,L149,11,standard,111,243328
50637,L149,11,standard,112,244372
50638,L149,11,standard,113,275419
50639,L149,11,standard,114,276450
50640,L149,11,standard,115,277495
50641,L149,11,standard,116,278528
50642,L149,11,standard,117,279562
50643,L149,11,standard,118,280562
50644,L149,11,standard,119,281561
50645,L149,22,deviant_target,120,282573
50646,L149,11,standard,121,283575
50647,L149,11,standard,122,284606
50648,L149,11,standard,123,285606
50649,L149,11,standard,124,286606
50650,L149,11,standard,125,287606
50651,L149,11,standard,126,288607
50652,L149,11,standard,127,289607
50653,L149,11,standard,128,290651
50654,L149,11,standard,129,291652
50655,L149,11,standard,130,292690
50656,L149,11,standard,131,293758
50657,L149,11,standard,132,294775
50658,L149,22,deviant_target,133,295806
50659,L149,22,deviant_target,134,296850
50660,L149,22,deviant_target,135,297853
50661,L149,22,deviant_target,136,298884
50662,L149,11,standard,137,299892
50663,L1495,11,standard,0,32822
50664,L1495,11,standard,1,34840
50665,L1495,11,standard,2,35840
50666,L1495,11,standard,3,36839
50667,L1495,11,standard,4,37841
50668,L1495,11,standard,5,38841
50669,L1495,11,standard,6,39841
50670,L1495,11,standard,7,40840
50671,L1495,11,standard,8,41841
50672,L1495,22,deviant_target,9,42841
50673,L1495,11,standard,10,43841
50674,L1495,11,standard,11,44843
50675,L1495,11,standard,12,45860
50676,L1495,22,deviant_target,13,46859
50677,L1495,11,standard,14,49872
50678,L1495,22,deviant_target,15,50873
50679,L1495,22,deviant_target,16,51874
50680,L1495,11,standard,17,52874
50681,L1495,11,standard,18,53874
50682,L1495,11,standard,19,54891
50683,L1495,11,standard,20,55893
50684,L1495,22,deviant_target,21,56894
50685,L1495,11,standard,22,57890
50686,L1495,11,standard,23,58890
50687,L1495,11,standard,24,59907
50688,L1495,11,standard,25,60911
50689,L1495,11,standard,26,91953
50690,L1495,11,standard,27,92960
50691,L1495,11,standard,28,93956
50692,L1495,11,standard,29,94956
50693,L1495,11,standard,30,95957
50694,L1495,11,standard,31,96957
50695,L1495,11,standard,32,97957
50696,L1495,11,standard,33,98956
50697,L1495,11,standard,34,99956
50698,L1495,11,standard,35,100956
50699,L1495,11,standard,36,101956
50700,L1495,22,deviant_target,37,102956
50701,L1495,11,standard,38,103956
50702,L1495,11,standard,39,104956
50703,L1495,11,standard,40,105957
50704,L1495,22,deviant_target,41,106957
50705,L1495,11,standard,42,107957
50706,L1495,11,standard,43,108957
50707,L1495,11,standard,44,109957
50708,L1495,22,deviant_target,45,110957
50709,L1495,22,deviant_target,46,111956
50710,L1495,11,standard,47,112957
50711,L1495,11,standard,48,113956
50712,L1495,11,standard,49,114957
50713,L1495,11,standard,50,115957
50714,L1495,22,deviant_target,51,116957
50715,L1495,11,standard,52,117957
50716,L1495,11,standard,53,118957
50717,L1495,11,standard,54,119957
50718,L1495,11,standard,55,120957
50719,L1495,11,standard,56,152017
50720,L1495,11,standard,57,153008
50721,L1495,11,standard,58,154007
50722,L1495,11,standard,59,155007
50723,L1495,11,standard,60,156007
50724,L1495,11,standard,61,157008
50725,L1495,11,standard,62,158008
50726,L1495,11,standard,63,159009
50727,L1495,11,standard,64,160007
50728,L1495,11,standard,65,161009
50729,L1495,11,standard,66,162008
50730,L1495,22,deviant_target,67,163007
50731,L1495,11,standard,68,164008
50732,L1495,11,standard,69,165008
50733,L1495,11,standard,70,166008
50734,L1495,22,deviant_target,71,167007
50735,L1495,11,standard,72,168008
50736,L1495,11,standard,73,169008
50737,L1495,22,deviant_target,74,171008
50738,L1495,22,deviant_target,75,172009
50739,L1495,11,standard,76,173009
50740,L1495,11,standard,77,174008
50741,L1495,11,standard,78,175009
50742,L1495,11,standard,79,176007
50743,L1495,22,deviant_target,80,177009
50744,L1495,11,standard,81,178025
50745,L1495,11,standard,82,179024
50746,L1495,11,standard,83,180024
50747,L1495,11,standard,84,181024
50748,L1495,11,standard,85,212053
50749,L1495,11,standard,86,213058
50750,L1495,11,standard,87,214058
50751,L1495,11,standard,88,215058
50752,L1495,11,standard,89,216059
50753,L1495,11,standard,90,217058
50754,L1495,11,standard,91,218058
50755,L1495,11,standard,92,219059
50756,L1495,11,standard,93,220058
50757,L1495,11,standard,94,221058
50758,L1495,11,standard,95,222059
50759,L1495,22,deviant_target,96,223058
50760,L1495,11,standard,97,224059
50761,L1495,11,standard,98,225058
50762,L1495,11,standard,99,226058
50763,L1495,22,deviant_target,100,227058
50764,L1495,11,standard,101,228059
50765,L1495,11,standard,102,229058
50766,L1495,11,standard,103,230059
50767,L1495,22,deviant_target,104,231058
50768,L1495,22,deviant_target,105,232059
50769,L1495,11,standard,106,233058
50770,L1495,11,standard,107,234059
50771,L1495,11,standard,108,235058
50772,L1495,11,standard,109,236059
50773,L1495,22,deviant_target,110,237058
50774,L1495,11,standard,111,238059
50775,L1495,11,standard,112,239059
50776,L1495,11,standard,113,240061
50777,L1495,11,standard,114,241058
50778,L1495,11,standard,115,272089
50779,L1495,11,standard,116,273093
50780,L1495,11,standard,117,274092
50781,L1495,11,standard,118,275093
50782,L1495,11,standard,119,276092
50783,L1495,11,standard,120,277092
50784,L1495,11,standard,121,278093
50785,L1495,11,standard,122,279092
50786,L1495,11,standard,123,280093
50787,L1495,11,standard,124,281093
50788,L1495,11,standard,125,282093
50789,L1495,22,deviant_target,126,283093
50790,L1495,11,standard,127,284093
50791,L1495,11,standard,128,285092
50792,L1495,11,standard,129,286093
50793,L1495,22,deviant_target,130,287093
50794,L1495,11,standard,131,288093
50795,L1495,11,standard,132,289093
50796,L1495,11,standard,133,290093
50797,L1495,22,deviant_target,134,291093
50798,L1495,22,deviant_target,135,292093
50799,L1495,11,standard,136,293093
50800,L1495,11,standard,137,294093
50801,L1495,11,standard,138,295093
50802,L1495,11,standard,139,296093
50803,L1495,22,deviant_target,140,297095
50804,L1495,11,standard,141,298093
50805,L1495,11,standard,142,299093
50806,L1497,11,standard,0,39106
50807,L1497,11,standard,1,40100
50808,L1497,11,standard,2,41094
50809,L1497,11,standard,3,42088
50810,L1497,11,standard,4,43083
50811,L1497,22,deviant_target,5,44076
50812,L1497,11,standard,6,45070
50813,L1497,22,deviant_target,7,46064
50814,L1497,11,standard,8,47060
50815,L1497,11,standard,9,48060
50816,L1497,11,standard,10,49059
50817,L1497,11,standard,11,50052
50818,L1497,11,standard,12,51047
50819,L1497,11,standard,13,52039
50820,L1497,11,standard,14,53034
50821,L1497,11,standard,15,54028
50822,L1497,11,standard,16,55016
50823,L1497,11,standard,17,56009
50824,L1497,11,standard,18,57004
50825,L1497,11,standard,19,57998
50826,L1497,22,deviant_target,20,58991
50827,L1497,22,deviant_target,21,59981
50828,L1497,11,standard,22,60973
50829,L1497,11,standard,23,61967
50830,L1497,11,standard,24,62961
50831,L1497,11,standard,25,63956
50832,L1497,11,standard,26,64949
50833,L1497,11,standard,27,65943
50834,L1497,22,deviant_target,28,66937
50835,L1497,11,standard,29,67931
50836,L1497,11,standard,30,98990
50837,L1497,11,standard,31,99985
50838,L1497,11,standard,32,100981
50839,L1497,11,standard,33,101973
50840,L1497,11,standard,34,102967
50841,L1497,22,deviant_target,35,103961
50842,L1497,11,standard,36,104955
50843,L1497,22,deviant_target,37,105949
50844,L1497,11,standard,38,106938
50845,L1497,11,standard,39,107931
50846,L1497,11,standard,40,108925
50847,L1497,11,standard,41,109919
50848,L1497,11,standard,42,110912
50849,L1497,11,standard,43,111907
50850,L1497,11,standard,44,112900
50851,L1497,11,standard,45,113895
50852,L1497,11,standard,46,114889
50853,L1497,11,standard,47,115883
50854,L1497,11,standard,48,116877
50855,L1497,11,standard,49,117870
50856,L1497,22,deviant_target,50,118864
50857,L1497,22,deviant_target,51,119860
50858,L1497,11,standard,52,120860
50859,L1497,11,standard,53,121858
50860,L1497,11,standard,54,122852
50861,L1497,11,standard,55,123846
50862,L1497,11,standard,56,124840
50863,L1497,11,standard,57,125834
50864,L1497,22,deviant_target,58,126828
50865,L1497,11,standard,59,127823
50866,L1497,11,standard,60,158834
50867,L1497,11,standard,61,159828
50868,L1497,11,standard,62,160821
50869,L1497,11,standard,63,161816
50870,L1497,11,standard,64,162809
50871,L1497,22,deviant_target,65,163803
50872,L1497,11,standard,66,164798
50873,L1497,22,deviant_target,67,165792
50874,L1497,11,standard,68,166781
50875,L1497,11,standard,69,167774
50876,L1497,11,standard,70,168767
50877,L1497,11,standard,71,169761
50878,L1497,11,standard,72,170756
50879,L1497,11,standard,73,171749
50880,L1497,11,standard,74,172743
50881,L1497,11,standard,75,173737
