cv_protocol,cohort_name,modality,device,task,model,seed,comparison,feature_set_a,feature_set_b,auroc_diff,p_two_sided
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0006466570794538828,0.838
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__difference_wave__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0010543218577055424,0.812
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.015644540077286828,0.03
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.05478319070776405,0.006
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.02790086083347243,0.082
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.004546172396002746,0.072
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010201666814929733,0.18
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0015024324484823603,0.594
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07131130234613448,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.00355987253402712,0.882
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0010026664046697276,0.8
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0027101372843520433,0.53
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0003969870826074917,0.886
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0757186432026572,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.003362879924359241,0.846
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.001187590896007007,0.772
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0013569288191281337,0.66
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.002042554895190174,0.592
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06982096366820145,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.013235455644179078,0.41
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0009786555785383233,0.744
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__standard_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0012344099574708167,0.772
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.014923481127405158,0.044
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06365748161484297,0.006
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.019740379569914035,0.248
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0042989221694029744,0.13
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010965413003740376,0.146
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0018897680186821808,0.476
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07424533626134844,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.0012549070946986651,0.918
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0008573023256209789,0.814
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0027033180581756966,0.502
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.001588362196326909,0.348
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.058053180595156684,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.022574284263428168,0.198
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.00030705731034108563,0.922
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.00125799514353514,0.764
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00267506560501507,0.442
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06543796955988446,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.01733279598541232,0.272
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.001681054856342179,0.58
standard_cv,eeg_oddball_goal3,eeg,,oddball,eegnet__target_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0009174010933566401,0.83
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.013560066592125997,0.082
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06047034939459772,0.008
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.022339913704751857,0.186
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.003000242961470112,0.416
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010665296310684136,0.2
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0025530949227784983,0.14
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08292383496706979,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.009567809459089194,0.604
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.00013431826243170963,0.98
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002467235848310767,0.52
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0006239319877683891,0.74
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.06924390304546141,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.010277497827087867,0.538
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0011488125641476166,0.786
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0015105541828407953,0.696
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00172231522479116,0.578
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0681275414956346,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.014333780654499972,0.4
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0002782147945474822,0.922
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__condition_aware__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0009219826120797636,0.826
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.013787960197898685,0.076
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0814987242509162,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.002316939078345931,0.904
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0033191093858476184,0.226
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010639276129034425,0.182
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0009067667725717876,0.714
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.08432085670514067,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.011940782558735041,0.482
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0015829346653633558,0.692
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.002410295910787119,0.56
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00011946114580696499,0.954
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.09540105124236256,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.014563627357963432,0.408
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0014086263935315646,0.748
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.001567615369253872,0.682
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.001015440292926273,0.764
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0909274872977468,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.007240355283265831,0.676
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.00010177513317094489,0.974
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__difference_wave__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0010663854788032223,0.804
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.01718484899527306,0.01
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07538338038287556,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.007627017683704135,0.658
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0062849733864318025,0.028
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.010347297172145775,0.19
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,-0.0013833251591869877,0.564
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07328316740292579,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.00048612558370930703,0.962
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.003937107877496848,0.334
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0027380212691532346,0.534
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0028410857582486515,0.238
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07688805128074977,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.0032022138506490605,0.87
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0013021629839590765,0.712
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0014465656290977846,0.704
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0026407580417010523,0.392
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0756988370094891,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.007488865310542991,0.678
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.0015866996785658949,0.606
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__standard_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0015124452770735597,0.724
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.013053345593930621,0.076
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,0,eeg_deep_vs_demographics,eeg_deep,demographics,-0.055558745256155506,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,0,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.027171312592276148,0.11
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,0,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,0.002245105614407328,0.36
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,0,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.011211116313823932,0.144
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0005225008014224652,0.766
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,1,eeg_deep_vs_demographics,eeg_deep,demographics,-0.0833184495984634,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,1,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,-0.010942584884713114,0.564
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,1,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0025352986560469026,0.52
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,1,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0026074810711035346,0.574
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.00024142059206871957,0.868
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,2,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07655309121691528,0.002
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,2,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.004413765449607532,0.82
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,2,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0009616262912353624,0.812
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,2,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0017192681877306049,0.69
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics,demographics_eeg_deep,demographics,0.0007403901088028908,0.82
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,mean,eeg_deep_vs_demographics,eeg_deep,demographics,-0.07038526893514263,0.001
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,mean,eeg_deep_vs_eeg_traditional,eeg_deep,eeg_traditional,0.012926333324962513,0.42
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,mean,demographics_eeg_deep_vs_demographics_eeg_traditional,demographics_eeg_deep,demographics_eeg_traditional,-0.0006056298948316496,0.818
standard_cv,eeg_oddball_goal3,eeg,,oddball,inceptiontime__target_only__mean_std__none,mean,demographics_eeg_traditional_vs_demographics,demographics_eeg_traditional,demographics,0.0013087956642792165,0.744
