cv_protocol,cohort_name,modality,device,task,feature_set,model,seed,threshold_type,metric,ci_low,ci_high,n_bootstrap
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,ece,0.14994909465703665,0.20875349084861375,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,balanced_accuracy,0.4644250902557014,0.5265005067374305,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,macro_f1,0.41780916880879043,0.47994458766220427,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,sensitivity,0.5589127056518362,0.6644762621679591,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,specificity,0.3419038576709663,0.4156697341513292,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,accuracy,0.4198952879581152,0.4827225130890052,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,hist_gradient_boosting,20260908,inner_cv,positive_prediction_rate,0.5853403141361256,0.6481675392670158,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,auroc,0.550499688007379,0.625530843729249,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,auprc,0.31820704307573805,0.4017529130492676,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,brier_score,0.23914018653411392,0.2493516441869413,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,ece,0.14258649745503277,0.20274087534077143,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,balanced_accuracy,0.5540283237945356,0.6150746607491505,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,macro_f1,0.5026866725468202,0.5643475514745488,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,sensitivity,0.6608965972587331,0.7630938511326861,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,specificity,0.41904440154440153,0.49293943383805133,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,accuracy,0.5067801047120418,0.567565445026178,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,fixed_0_5,positive_prediction_rate,0.5654450261780105,0.6282722513089005,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,auroc,0.550499688007379,0.625530843729249,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,auprc,0.31820704307573805,0.4017529130492676,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,brier_score,0.23914018653411392,0.2493516441869413,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,ece,0.14258649745503277,0.20274087534077143,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,balanced_accuracy,0.5070303612881788,0.5659368676852524,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,macro_f1,0.44808121749176977,0.50847945488859,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,sensitivity,0.6383525042311791,0.7375,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,specificity,0.3466738769704871,0.415888207722427,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,accuracy,0.4492146596858639,0.5089005235602094,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,logistic_regression,20260908,inner_cv,positive_prediction_rate,0.6125392670157068,0.6691361256544502,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,auroc,0.5315944347177947,0.6089264564361897,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,auprc,0.32302119998394835,0.4162296049515318,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,brier_score,0.23994179675173274,0.2552730616175262,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,ece,0.14100462444351075,0.1984929855128588,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,balanced_accuracy,0.5132844604117744,0.5795250140538701,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,macro_f1,0.4895052307451732,0.5512282378337879,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,sensitivity,0.5253470727507533,0.6396424374685244,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,specificity,0.47302057678075293,0.5465905296199827,1000
group_cv,behaviour_bikom_1back_native,behaviour,bikom,1back,age_sex,random_forest,20260908,fixed_0_5,accuracy,0.5026178010471204,0.5633769633507854,1000
